body,title,url 
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


En la barra de programación de las diferentes cadenas de televisión existen programas con mala suerte alrededor de su elenco, casos como ‘La Voz México’ o ‘Enamorándonos’ pueden considerarse como ejemplos de la maldición que los persigue.
El caso de la emisión exitosa de Azteca puede catalogarse como la mala relación de los protagonistas con presuntos criminales.
Durante la primera temporada de ‘Enamorándonos’ cinco de sus integrantes fueron asesinados, así como las modelos participantes fueron ligadas a jefes del Cártel de la Unión Tepito y el llamado ‘Juez del Pueblo’ murió de forma trágica.
Los hombres del elenco que fueron ultimados son: Natali, quien fue encontrada sin vida en su departamento del municipio Venustiano Carranza. Así como los casos de  Brian, Jonathan y uno de sus acompañantes.
El caso de Gaby, quien presuntamente fue pareja sentimental  de Oscar Andrés “N”, alias “El Lunares”, excolaborador del grupo delincuencial La Unión Tepito, apresado el 30 de enero de este año.
Christian Raúl, alias “El abogado de Pueblo”, sobrevivió a una agresión a balazos en la alcaldía Azcapotzalco, ocurrió el 25 de abril, pero hasta el 9 de mayo su representante reportó el fallecimiento del hombre, aunque no brindó más detalles.
Carmen Muñoz, antes y después de Enamorándonos
",‘Enamorándonos’ y su maldición,http://www.unionjalisco.mx/articulo/2020/06/03/espectaculos/enamorandonos-y-su-maldicion
"
La secretaria de Salud, Oliva López, consideró que en septiembre el semáforo podría cambiar a naranja y verde en la Ciudad de México, cuando se contempla que el número de decesos, en general, sea de 150 diarios. Actualmente, con el coronavirus suman alrededor de 230 muertes, situación que les preocupa.
“Suponemos que estaremos bajando el número de muertes todos los días cuando entremos al semáforo naranja o más adelante. En la Ciudad el año pasado sin Covid-19 había alrededor de 150 muertes diarias, entonces el exceso de mortalidad está sobre 230 muertes por el momento más álgido de contagios del coronavirus y hospitalizados. Estamos esperando reducir esos datos como se vaya avanzando”, dijo en entrevista con EL UNIVERSAL.
Explicó que su expectativa va de acuerdo con el Modelo Epidemiológico Covid-19 del Gobierno de la Ciudad de México, que plantea ir bajando las muertes asociadas al virus.
 Al corte de este lunes se registró un acumulado de 2 mil 713 defunciones y 25 mil 787 casos confirmados del coronavirus, de estos últimos 3 mil 975 están activos.
También lee: La epidemia está en su máximo nivel: López-Gatell
López Arellano comentó que en estos momentos la propagación ha sido más intensa por los casos confirmados y decesos; expuso que la ocupación hospitalaria deberá estar por debajo de 65% para que pase el semáforo a naranja, para el regreso a la normalidad.
“Aún no tenemos esa estabilidad, siguen aumentado los hospitalizados. Se han presentado días con estabilidad, pero no constante; es decir, necesitamos estar dos semanas sin que se registren hospitalizados para pasar a naranja”, puntualizó.
Cabe mencionar que el modelo epidemiológico de la Agencia Digital de Innovación Pública (ADIP) realizó proyecciones para finales de mayo; en el modelo ajustado optimista estiman que mil 389 personas estarían con ventilador; en el escenario intermedio, mil 859, y en el pesimista, 2 mil 402 intubados.
Hasta el momento, la Ciudad de México tiene una disponibilidad de camas en hospitalización de 27.2% y en intubación es de 43.7%, lo que da en total hay 4 mil 459 personas en nosocomios que atienden Covid-19; de éstas, mil 65 están intubadas.
En otro tema, la secretaria de Salud capitalina descartó un presunto rompimiento entre el gobierno federal y la administración capitalina; sin embargo, afirmó que han tomado sus propias decisiones, como el uso obligatorio de cubrebocas y recomendaciones en el transporte público, al ser una Ciudad de más de 9 millones de habitantes.
También lee: “Me niegan la atención tras padecer Covid”, denuncia enfermero
“Tenemos decisiones muy alineadas y coordinadas con el gobierno federal para la contratación de médicos y el apoyo de recursos, así como en los lineamientos, sobre todo para enfrentar de mejor manera la pandemia y tener claridad para reducir los contagios”, aseguró.
Sobre la suministración de la vacuna de influenza, aclaró que no podrían adelantarla sino que se tendría que aplicar en octubre a más de un millón 200 personas, para que no se junten dos emergencias.
“Muchas personas se aplican la vacuna en diciembre, entonces el propósito sería que desde octubre se haga una campaña más intensa para toda la población, niños, adultos mayores, así como el personal médico que está combatiendo el coronavirus. Es anticiparse a estos momentos, cuando se podría presentar la influencia y un brote de coronavirus, por eso se planea la intensa campaña”, argumentó.
Oliva López Arellano adelantó que el censo nominal para personas con enfermedades crónicas no transmisibles, que comenzará a partir del 15 de junio próximo, será para entrevistar a al menos unas 50 mil capitalinos con padecimientos respiratorios, diabetes, cáncer y obesidad; estos males son los que han complicado y causado muertes asociadas al Covid-19.
“Este censo será con los registros de los centros de Salud, entonces vamos a salir a buscar a estas personas y, sobre todo, a aquellas que se ha identificado que no han acudido o que están descontroladas, para tener una mirada de los faltantes; o que abandonaron la atención, para tenerlos vigilados en cuestión de la prevención”, aseguró la funcionaria de la Ciudad de México.

 
",Decesos por Covid se estabilizarán en septiembre en CDMX,http://www.eluniversal.com.mx/metropoli/decesos-por-covid-se-estabilizaran-en-septiembre-en-cdmx
"
El gobernador Francisco Domínguez Servién desmintió que el estado de Querétaro haya aceptado utilizar un semáforo sanitario único de Covid-19 que opere para los estados que integran la Megalópolis.

La afirmación de Domínguez Servién se da en respuesta a lo difundido la tarde de este martes en comunicados por separado tanto por la titular de la Secretaría de Gobernador, Olga Sánchez Cordero como por la Confederación Nacional de Gobernadores (Conago) que preside el panista Carlos Mendoza Davis, mandatario estatal de Baja California Sur.

En ambos comunicados se difundieron varios acuerdos a los que se llegaron, entre ellos que la Megalópolis, integrada por la Ciudad de México, Estado de México, Puebla, Tlaxcala, Morelos, Hidalgo y Querétaro, utilizarán un semáforo sanitario único de Covid-19.

Los acuerdos tomados se dan en el marco de una reunión virtual que convocó el gobierno federal con la participación de varios secretarios, encabezado por la titular de Gobernación, Olga Sánchez Cordero y los gobernadores, a través de la Conago.

El objetivo se dijo es tener coordinación en las acciones de los trabajos llevados a cabo entre los gobiernos estatales y el  federal para la mitigación del Covid-19,  su impacto en la economía nacional y en relación a la estrategia de implementación para el  regreso a la actividad económica.

Al respecto, Domínguez Servién que el estado de Querétaro no ha aceptado utilizar un semáforo único como parte de las entidades que conforman la región conocida como Megalópolis.

Mediante un comunicado difundido los primeros minutos de este miércoles, el mandatario queretano “solicitó respetuosamente” a la autoridad sanitaria federal se abstenga de publicar dicho semáforo único debido a que no tiene el pleno consenso y consentimiento de Querétaro.

Domínguez Servién manifestó que su gobierno seguirá actuando con vocación federalista, atendiendo la realidad del estado durante la evolución de la contingencia por Covid-19, y expresa su confianza en que se alcanzaran los acuerdos pertinentes entre entidades y federación.
",Gobernador de Querétaro rechaza integración al semáforo único de Covid-19 ,https://www.eluniversalqueretaro.mx/politica/gobernador-de-queretaro-rechaza-integracion-al-semaforo-unico-de-covid-19
"
José Luis Alomía Zegarra, director general de Epidemiología, informó esta noche que México suma 10 mil 637 muertes por Covid-19 y 97 mil 326 casos confirmados acumulados a causa del virus.
Durante el informe diario de coronavirus, en Palacio Nacional, el funcionario explicó que México se acerca a los 100 mil casos de Covid-19 confirmados, además, con 924 decesos sospechosos y 42 mil 151 casos sospechosos.
Tan sólo en 24 horas, el país aumentó 3 mil 891 casos, pero desde el pasado 2 de mayo, los casos positivos se han cuatriplicado, al pasar de 22 mil 88 en esa fecha, a 97 mil 326 esta noche. 
La tasa de incidencia de casos activos, que hasta el corte de esta noche son 16 mil 940, es de 13.2 por cada 100 mil habitantes, a nivel nacional, que aumentó cuatro puntos  en relación a la rimera quincena de mayo.
Baja California rebasó a la Ciudad de México con la ocupación de camas con ventilador, o de terapia intensiva, con 67%, contra el 66% que representa a la capital del país.
Hasta este martes, 20 mil 217 profesionales de la salud se han contagiado y 271 han fallecido de coronavirus. De esos contagios 57% del total son mujeres y 42% enfermeros, 32% médicos y 22% otros trabajadores. Los casos activos entre esa población son 4 mil 117.

La epidemia está en su máximo nivel de intensidad: López-Gatell a gobernadores

El subsecretario de Salud, Hugo López-Gatell respondió a una pregunta de la prensa sobre si alguien en el gobierno federal dijo a los gobernadores en la reunión virtual de hace unas horas si la epidemia está en su máximo nivel.
“Sí, fui yo, la epidemia está en su máximo nivel”, respondió el subsecretario en la conferencia diaria sobre el Covid-19 en México.
En la reunión, ente gobernadores y representantes de la secretaría de Gobernación, se acordó un consenso para definir el semáfoto semanal y se determinó que la megalópolis operará con un semáforo conjunto.
""Tenemos a la zona metropolitana del Valle de México, que es la que ocupa la mayoría de los casos, hospitalizaciones y defunciones que se encuentra todavía en un nivel muy alto. Se ve una tendencia sostenida a disminuir, pero todavía la velocidad de reducción no es totalmente clara, lo que explica que la cantidad de casos supera a lo que originalmente se proyectó en la fase de descenso"". 
Los gobernadores, narró López-Gatell, estaban en una posición de gran cautela.
""Lo que resolvimos, es que los martes mandaremos a los gobernadores una opinión y el jueves tendremos el semáforo con la opinión de los 32 gobernadores. El viernes lo presentaremos públicamente"".
Lee aquí más noticias sobre coronavirus
Consulta aquí más noticias sobre México

Vea aquí la transmisión completa de la conferencia sobre casos de coronavirus en México, desde Palacio Nacional:

cev/rcr/ml
 
",México tiene nuevo máximo de casos de Covid: 3 mil 891 en un día; suman 97 mil,https://www.eluniversal.com.mx/nacion/sociedad/coronavirus-2-de-junio-suman-10-mil-637-muertes-por-covid-en-mexico-hay-97326-casos
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


Yo soy Betty, la fea es una de las telenovelas más exitosas de todos los tiempos. Y sus personajes y elenco traspasaron la pantalla.
Esta historia trajo a “Beatriz Pinzón Solano”, “Nicolás”, “Armando Mendoza”, “Marcela Valencia”, “Patricia Fernández” y muchos más.
Cada uno bien definido, con características específicas que explotaron en los más de 160 capítulos de la telenovela.
Es uno de los fenómenos de la televisión, pues en todas las repeticiones genera altos niveles de audiencia.
Estreno en Azteca Siete
El 1 de junio regresa Yo Soy Betty, la fea a la televisión, esta vez en Azteca Siete a las 21:30 de la noche.
En 2019 regresó a Netflix con mucho éxito y de hecho en cualquier retransmisión genera buenos niveles de audiencia.
En el 2010 entró al libro de los Guinness World Records como la telenovela más exitosa de la historia.
Fernando Gaitán, el escritor, daba los guiones minutos antes de comenzar a grabar, así que los actores no sabían hasta ese momento en qué iba la historia.
Elenco de Yo soy Betty, la fea 
En la galería puedes ver a parte del elenco al momento de la transmisión de la telenovela y muchos años después.
La historia también fue llevada al teatro hace un par de años.

Ana María Orozco - Beatriz Aurora ""Betty"" Pinzón Solano
Jorge Enrique Abello - Armando Mendoza Sáenz
Natalia Ramírez - Marcela Valencia
Lorna Paz - Patricia Fernández, la Peliteñida
Luis Mesa - Daniel Valencia
Julián Arango - Hugo Lombardi
Ricardo Vélez - Mario Calderón
Mario Duarte - Nicolás Mora/El mismo
Celmira Luzardo - Catalina Ángel
Stefanía Gómez - Aura María Fuentes
Paula Peña - Sofía ex de Rodríguez
Luces Velásquez - Bertha de González
Marcela Posada - Sandra Patiño
María Eugenia Arboleda - Mariana Valdés
Dora Cadavid - Inés ""Inesita"" Ramírez
Jorge Herrera - Hermes Pinzón Galarza
Adriana Franco - Julia Solano de Pinzón Galindo
Julio César Herrera - Freddy Stewart Contreras
Alberto León Jaramillo - Saúl Gutiérrez.
Martha Isabel Bolaños - Jenny García,la Pupuchurra o la Impulsadora
Patrick Delmas - Michel Doinel
David Ramírez - Wilson Sastoque
Diego Cadavid - Román
Kepa Amuchastegui - Roberto Mendoza
Saúl Santa - Efraín Rodríguez Merchán, don Cheque
Talú Quintero - Margarita Sáenz de Mendoza

Más de telenovelas
Yo soy Betty, la fea y las curiosidades
Rubí, cuándo inicia en México
Amor de Familia estreno en Azteca Siete, lo que debes saber

","Yo soy Betty, la fea, elenco, personajes y actores antes y después",http://www.unionyucatan.mx/articulo/2020/06/01/espectaculos/yo-soy-betty-la-fea-elenco-personajes-y-actores-antes-y-despues
" 0 % PULSO SOCIAL0 Ante las protestas en Estados Unidos por la muerte de George Floyd, un afromericano de 46 años que falleció tras ser arrestado con suma violencia por la policía de Minneapolis, Anonymous está de regreso. El grupo de hackers lanzó un video en el que acusa a la policía de ser una fuerza de opresión y promete revelar jugosos secretos de las autoridades estadounidenses.
Hasta ahora, Anonymous ha publicado un link a  “Jeffrey Epstein´s Little Black Book” (El libro negro de Jeffrey Epstein), un documento en el que se detallan los nombres de varias celebridades y figuras políticas que supuestamente estarían involucradas en un círculo de explotación sexual infantil. 
Anonymous 2020: Las amenazas de los hackers al gobierno de Estados Unidos
Mientras esperamos a ver qué nos tienen los hackers preparado, los mexicanos nos preparamos de la mejor forma posible: con memes. A los internaturas que no están al nivel de habilidad virtual de Anonymous sólo les tomó un poco de creatividad idear algunas revelaciones que podría darnos el grupo de ciberactivistas.
Es por eso que en De10.mx te traemos una #GaleríaDe10 con los mejores memes sobre las revelaciones de Anonymous ¡Diviértete un rato con nuesta recopilación top secret!
 
VIDEO: 

",,https://de10.com.mx/top-10/10-memes-sobre-las-verdaderas-revelaciones-de-anonymous
"
Desde ayer, algunos comentarios en Internet apuntan a que el Presidente, Andrés Manuel López Obrador, propuso que se le cobre un impuesto de 500 pesos a los dueños de mascotas, como perros y gatos.
Las supuestas declaraciones habrían sido realizadas por el mandatario ""durante su gira por Quintana Roo"". Sin embargo esto es totalmente falso.
La noticia falsa proviene de un blog, que no incluye citas textuales en las que López Obrador afirme lo del impuestos por la tenencia de perros y gatos.

Aunque en el texto hay una cita, está fuera de contexto de lo que se intenta hacer creer. Incluso, el blog afirma que ""la medida, se desprende de la necesidad del ejecutivo de contar con los fondos suficientes para cubrir con los programas sociales que tuvieron que activarse por la contingencia y que no tenían contemplados en el presupuesto anual"".
La difusión de dicha noticia falsa generó múltiples comentarios de indignación en redes sociales.
Apenas el 1 de junio iniciaron los llamados impuestos digitales, que son las retenciones a las personas físicas por el uso de plataformas como Uber o Mercado Libre, lo que se sumó a la noticia falsa del impuesto por mascotas.
Lo más peligroso de esta información falsa es que podría contribuir al abandono de mascotas, según algunas organizaciones que piden frenar la difusión de esa información.
cg
 
",¿Es verdad que AMLO quiere cobrar un impuesto por tener mascotas?,http://www.eluniversal.com.mx/nacion/politica/es-verdad-que-amlo-quiere-cobrar-un-impuesto-por-tener-mascotas
"
La actriz Gwyneth Paltrow fue captada durante un paseo en la ciudad de Los Ángeles, California, junto a su esposo y un amigo. 

La estrella de las películas de The Avengers eligió un atuendo cómodo para su caminata, durante un día soleado. Utilizó una blusa negra holgada, de manga tres cuartos, y unos shorts blancos que destacaron sus piernas tonificadas. 

Paltrow también llevó unos tenis negros, unas gafas oscuras y un cubrebocas. Además, recogió su cabello rubio en una coleta baja. 


Foto: Grosby Group 

Su esposo Brad Falchuk y el productor musical DA Wallach optaron por usar bermudas y playeras holgadas para acompañar a la celebridad. 

Aunque California sigue en estado de emergencia por la pandemia del coronavirus, la actriz procura salir del aislamiento algunos días para caminar y respirar aire fresco. 


Lee también: Actores de ‘How I Met Your Mother’, antes y después


Desde el confinamiento, Gwyneth Paltrow celebró el cumpleaños 16 de su hija Apple, que tiene con el cantante Chris Martin. También tiene un hijo de 14 años de su matrimonio con el vocalista de Coldplay. 

Paltrow se divorció de Martin en 2014, tras más de 10 años de matrimonio, y poco después comenzó una relación con Brad Falchuk. Sin embargo, esperaron hasta 2018 para casarse en una ceremonia íntima en los Hamptons.

 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Gwyneth Paltrow (@gwynethpaltrow) el 17 de Abr de 2020 a las 2:52 PDT





La actriz de Iron Man es una de las estrellas de Hollywood que se unió al movimiento Black Lives Matter para protestar en contra del racismo en Estados Unidos.

A través de su cuenta de Instagram compartió un mensaje para llamar a los que afirman que “todas las vidas importan” a reflexionar sobre los privilegios que tienen, en comparación con la comunidad afroamericana. Además, compartió una lista de organizaciones que apoyan a las víctimas del racismo.

Mira en la galería más fotos de Gwyneth Paltrow. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Gwyneth Paltrow (@gwynethpaltrow) el 8 de Abr de 2020 a las 7:02 PDT





Visita: Megan Fox cautiva con jeans ajustados en California 


pb 
",,https://www.viveusa.mx/showbiz/gwyneth-paltrow-luce-piernas-tonificadas-con-shorts-blancos-en-la
"
Eiza González fue captada por los paparazzis haciendo alarde de su trabajada figura por calles de Los Ángeles, ataviada con un conjunto deportivo. 

La actriz mexicana fue vista saliendo de un exclusivo gimnasio en California, envuelta en leggings color durazno y combinados con un crop top gris sin mangas, que ayudó a enmarcar sus abs de acero y a resaltar sus esculpidos bíceps. 



Foto: The Grosby Group 

Durante su desfile por las aceras, celebridad de 30 años lució un par de Converse negros con blanco, un cubrebocas azul con flores blancas y una toalla. 

Agregó un reloj de pulso plateado y sostuvo un cilindro de agua rosado y su inseparable celular. 

Sin perder el glamour y belleza que la caracteriza,  Eiza lució una apariencia natural, al llevar su cabellera morena peinada en ligeras ondas sueltas y su rostro libre de maquillaje. 



Visita: Critican a Karol G por hablar del racismo usando a su perro



La también cantante se ha dejado ver contadas veces en público durante la cuarentena que vive con su madre, Glenda Reyna, en su casa de Los Ángeles. 

En recientes días fue captada por los paparazzis haciendo recados por comercios de la ciudad, dando pequeños paseos y dejando sus sesiones de entrenamiento. 

También fue vista en la zona de Los Feliz para visitar a una amiga y en las playas aledañas a su hogar durante el espectáculo de olas bioluminiscentes. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Eiza (@eizagonzalez) el 3 de Abr de 2020 a las 2:41 PDT




Antes de que el coronavirus golpeara a la industria hollywoodense, la celebridad mexicana dejó varios proyectos inconclusos, uno de ellos el estreno mundial de Bloodshot, una película de acción y ficción que protagoniza junto a Vin Diesel. 

Debido al cierre masivo de cines, el filme fue lanzado en plataformas digitales. 

También se retrasó el estreno de Godzilla vs. Kong junto a Millie Bobby Brown y Alexander Skarsgård, planeada para proyectarse en las pantallas grandes el 13 de marzo; Cut Throat City y I Care A Lot. 




 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 




 

 


Una publicación compartida por Eiza (@eizagonzalez) el 29 de May de 2020 a las 1:15 PDT




Durante los últimos días, Eiza González se ha mantenido activa en redes sociales publicando detalles de su aislamiento, sus actividades, así como sesiones de fotos pasadas y fotografías de la celebración del cumpleaños de su madre. 

Mira las mejores fotos de Eiza en la galería.

Lee: Megan Fox cautiva con jeans ajustados en California

MA

 

No te pierdas de las últimas noticias de Vive Usa en Google News,  síguenos aquí
",,https://www.viveusa.mx/showbiz/eiza-gonzalez-presume-abs-con-crop-top-en-los-angeles-0
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La Comisión Metropolitana de Instituciones Públicas de Educación Media Superior (COMIPEMS), informó a los aspirantes registrados para participar en la edición 2020 del Concurso de Asignación a la Educación Media Superior de la Zona Metropolitana de la Ciudad de México, que:

Como consecuencia de la contingencia sanitaria que se vive en el país a consecuencia del coronavirus Covid-19, se pospone la aplicación del examen correspondiente al Concurso de Asignación 2020 organizado por la COMIPEMS, la cual estaba programada para los días 20 y 21 de junio del presente.

¿Cuál será la nueva fecha para presentar el exámen?
Comipems, señaló a través de su página de internet que la aplicación del examen señalado se llevará a cabo los días 8, 9, 15 y 16 de agosto del año en curso. Para tal efecto, la Comisión atenderá las disposiciones sanitarias que emitan las autoridades competentes.
Concurso de asignación del Comipems
El objetivo principal del concurso es asignar a los aspirantes en las opciones educativas que ofrecen las instituciones convocantes, tomando como base los conocimientos básicos y habilidades generales del plan y programas de estudio de secundaria, así como las preferencias de cada participante por ciertas opciones educativas, siempre y cuando cumplan con los requisitos.
El concurso de asignación a las instituciones públicas de educación media superior, además de estar consolidado y definido como un proceso académico-administrativo, transparente, pertinente e igual para todos los aspirantes, fortalece y confirma los compromisos asumidos por la Comipems desde su creación, que son: 


Informar con la mayor claridad posible acerca de las características de cada uno de los tipos de bachillerato, planteles y especialidades que ofrecen las instituciones públicas de educación media superior en la Zona Metropolitana de la Ciudad de México (ZMCM).


 Asegurar la igualdad de condiciones a todos los aspirantes durante el concurso de asignación.


 Contar con elementos objetivos que permitan mejorar los procesos de planeación de la oferta de Educación Media Superior en la región.


 Ampliar los mecanismos de colaboración y coordinación entre las autoridades educativas de los gobiernos Federal y del Estado de México.


En qué escuela me puedo quedar al presentar el examen del Comipems 
Todos aquellos alumnos que aprueban el Concurso de Asignación a la Educación Media Superior de la Zona Metropolitana (Comipems) pueden quedarse en las siguientes instituciones de educación media: 
El Colegio de Bachilleres (COLBACH)
El Colegio Nacional de Educación Profesional Técnica (CONALEP),
La Dirección General del Bachillerato (DGB)
La Unidad de Educación Media Superior Tecnológica Agropecuaria y Ciencias del Mar (UEMSTAyCM)
La Unidad de Educación Media Superior Tecnológica Industrial y de servicios (UEMSTIS)
El Instituto Politécnico Nacional (IPN)
La Secretaría de Educación del Gobierno del Estado de Méxicop (SE)
La Universidad Autónoma del Estado de México (UAEM)
La Universidad Nacional Autónoma de México (UNAM)
 
También te puede interesar:b 
Becas Benito Juárez realizarán pago a partir de la próxima semana
Nuevo calendario escolar SEP y Plan de regreso a clases escalonado
Padrón de Becas Benito Juárez puede cambiar cada bimestre
 
","Nuevas fechas para examen COMIPEMS 2020, ¿cuándo son?",http://www.unioncdmx.mx/articulo/2020/06/03/educacion/nuevas-fechas-para-examen-comipems-2020-cuando-son
"
El Servicio de Administración Tributaria (SAT) recordó que el año pasado, el Congreso de la Unión aprobó una reforma que establece que las plataformas digitales que no tengan domicilio fiscal en México, tienen la obligación de cobrar el IVA y enterarlo al fisco.
Esta disposición entró en vigor a partir del primero de junio del 2020. Así que los proveedores de dichos servicios digitales que residen en el extranjero, deben emitir comprobantes de las retenciones causadas por las ganancias que obtienen en México.
Es decir que el IVA lo pagan los usuarios de estos servicios que pueden ser por la descarga de información como imágenes, películas, texto, música y juegos, entre otros.
También lee: Profeco enlista las empresas con mayores quejas durante la cuarentena
También, los servicios de intermediación entre terceros que sean oferentes de bienes o servicios y los demandantes de los mismos.
Incluye a los clubes en línea, páginas de citas, y de enseñanza a distancia, así como clases de ejercicio.
El SAT indicó que el IVA debe incluirse en el precio final de los productos y servicios.
También lee: SAT: acercamiento virtual
Aclaró que no es un impuesto nuevo, pues hay que recordar que el IVA existe desde 1983.
Destacó que es importante que los contribuyentes tienen derecho a recibir su factura por los por las compras realizadas o los servicios solicitados.
Esto significa que si pagas por el servicio de descarga de música o películas a una empresa extranjera, aunque no tenga domicilio fiscal en nuestro país, deberán entregarte el recibo de tu pago con el IVA.
asgs
",¿Quiénes pagan el IVA a servicios digitales? El SAT te lo dice,http://www.eluniversal.com.mx/cartera/telecom/quienes-pagan-el-iva-servicios-digitales
"
 El primer ministro canadiense, Justin Trudeau, necesitó este martes 21 segundos de silencio antes de responder a una pregunta sobre sus pensamientos ante la amenaza del presidente estadounidense, Donald Trump, de utilizar al Ejército contra las protestas que se desarrollan en Estados Unidos.

Durante esos 21 segundos, retransmitidos en directo por las principales cadenas de televisión del país, Trudeau intentó en varias ocasiones responder a la cuestión, en varios momentos con la mandíbula desencajada, hasta que finalmente y mirando fijamente a la cámara expresó su ""horror y estupefacción"".

""Todos miramos en horror y estupefacción lo que está pasando en Estados Unidos. Es un momento para unificar a la gente, pero es un momento para escuchar, para aprender que la injusticia continúa, a pesar de los avances en los últimos años y décadas"", respondió Trudeau.

""Y es un momento para que los canadienses reconozcamos que nosotros también tenemos problemas. Que los canadienses negros, que los canadienses de minorías se enfrentan cada día a discriminación. Hay una discriminación sistémica en Canadá"", añadió el primer ministro canadiense.


Justin Trudeau gave an epic pause when asked about Donald Trump's response to US protests https://t.co/ptHDt95JQ9 pic.twitter.com/t0LDipnXNM
— BBC News (World) (@BBCWorld) June 2, 2020


Cuando el periodista insistió en que sus palabras no respondían a la pregunta sobre las acciones de Trump, Trudeau señaló que su labor es proteger a los canadienses.

Aunque varios integrantes del Gobierno de Trudeau han expresado en las últimas horas su preocupación por lo que está sucediendo en Estados Unidos, ninguno de los ministros canadienses ha osado criticar las acciones de Trump.

La viceprimera ministra canadiense, Chrystia Freeland, también evitó contestar este martes a una pregunta sobre Trump y las protestas.

Freeland decidió redirigir la cuestión a la discriminación que existe en Canadá. Incluso durante un debate que se produjo hoy en la Cámara de los Comunes del Parlamento canadiense para tratar sobre las protestas en Estados Unidos, los líderes políticos canadienses evitaron referirse a las acciones de Trump.

Desde la llegada al poder de Trump, Trudeau ha intentado no inmiscuirse en la política doméstica de Estados Unidos. Trudeau también ha procurado evitar enfrentamientos con el visceral presidente estadounidense.

A pesar de ello, los dos dirigentes han tenido encontronazos, como al final de la Cumbre del G7 celebrada en 2018 en Canadá, que Trump abandonó abruptamente después de que Trudeau criticase la decisión de Washington de aducir razones de seguridad nacional para imponer tarifas al acero y aluminio canadiense.

Trump dijo que Trudeau fue ""dócil y blando"" durante la cumbre pero que durante su rueda de prensa final ""insultó"" a Estados Unidos. En respuesta a la rueda de prensa de Trudeau, Trump retiró su firma del comunicado conjunto de la reunión. 
",,https://www.viveusa.mx/noticias/la-polemica-respuesta-de-justin-trudeau-sobre-las-protestas-en-eu
"
Si hay una deliciosa y sencilla receta para preparar es el pan francés, este rico bocadillo que los habitantes de aquel país europeo comen entre 6 mil millones de unidades al año, según indica el sitio Explore France.
La popularidad de este pan no solo se debe a su exquisito sabor, sino también a la facilidad con la que se prepara pues basta con pocos ingredientes y unos pocos minutos para tenerlo listo; esuna buena opción para el desayuno.
En Menú te hemos compartido diversas recetas para que el tiempo en cuarentena se pase más rápido, en esta ocasión te traemos una deliciosa y sencilla receta para que prepares pan francés con plátano en casa, para que te entretengas y comas sabroso.
Leer también: Qué comer para tener más energía

 Receta de pan francés con plátano (para 3 personas)

Ingredientes:
1 plátano
2 huevo
1 pizca de clavos molidos
1 pizca de jengibre molido
1 pizca de nuez moscada molida
3 pizcas de canela molida
2 gotas de extracto de vainilla
6 rebanadas de pan de caja
1 barrita de mantequilla 

 

Preparación:
1. Lo primero que tienes que hacer es triturar el plátano en un tazón profundo con un tenedor, mezcla hasta que todos los grumos del plátano hayan desaparecido por completo.
2. Una vez que ya no queden grumos, agrega el huevo, la canela, el clavo, la nuez, el jengibre además del extracto de vainilla a la mezcla y revuelve hasta que todos los ingredientes estén bien integrados.
3. Pon para precalentar el sartén en la estufa a fuego medio y posteriormente agrega un poco de mantequilla.
4. Mientras se calienta, sumerge las rebanadas de pan en la mezcla y velas poniendo poco a poco en el sartén. Deja cocinar hasta que ambos lados se encuentren dorados y retira del fuego y listo.
Puedes acompañar tu pan francés con alguna fruta o miel de abeja o maple.
Leer también: Alimentos que te dan energía todos los días
 
",Aprende a preparar pan francés en casa fácil y rápido,http://www.eluniversal.com.mx/menu/receta-de-pan-frances-con-platano
